pl_hostname,pl_letter,pl_dens,pl_disc,pl_massj,pl_radj,pl_orbsmax,pl_orbper,st_bmvj,st_dist,st_lum,st_rad,st_spstr
K2-187,c,,2018,,0.161,0.039200,2.87204200,0.790,333.51,,0.92,
K2-187,d,,2018,,0.283,0.072000,7.14921000,0.790,333.51,,0.92,
K2-187,e,,2018,,0.212,0.110600,13.60987800,0.790,333.51,,0.92,
K2-188,b,,2018,,0.120,0.028900,1.74216900,0.573,452.90,,1.19,
K2-188,c,,2018,,0.252,0.078500,7.81025300,0.573,452.90,,1.19,
K2-189,c,,2018,,0.223,0.068000,6.67919500,0.616,243.93,,0.87,
K2-189,b,,2018,,0.136,0.036100,2.58830900,0.616,243.93,,0.87,
K2-190,b,,2018,,0.121,,10.09885800,0.639,161.42,,0.91,
K2-190,c,,2018,,0.098,,21.57402300,0.639,161.42,,0.91,
K2-191,b,,2018,,0.141,,2.85864600,0.918,289.57,,0.84,
K2-192,b,,2018,,0.136,0.049000,4.16281700,0.846,223.99,,0.81,
K2-285,c,1.95000,2018,0.04933,0.315,0.082400,7.13804800,1.115,155.65,,0.79,K2 V
K2-285,d,,2018,0.02045,0.221,0.117800,10.45582000,1.115,155.65,,0.79,K2 V
K2-285,e,,2018,0.03367,0.174,0.180410,14.76289000,1.115,155.65,,0.79,K2 V
HD 219666,b,0.87000,2018,0.05223,0.420,0.063560,6.03607000,,94.43,,1.03,
HD 1397,b,0.47700,2018,0.41500,1.026,0.109700,11.53533000,0.778,79.75,0.660,2.34,G5 III/IV
GJ 411,b,,2019,,,0.078500,12.95320000,1.500,2.55,-1.658,0.39,M1.9
Gl 378,b,,2019,,,0.039435,3.82200000,1.260,14.96,-1.222,0.56,M1
KMT-2017-BLG-1038L,b,,2019,2.00000,,1.800000,,,6000.00,,,
KMT-2017-BLG-1146L,b,,2019,0.71000,,1.600000,,,6500.00,,,
Qatar-7,b,0.50200,2019,1.88000,1.700,0.035200,2.03204600,,725.00,0.563,1.56,F4 V
K2-286,b,,2018,,0.187,0.176800,27.35900000,1.355,76.32,-1.046,0.62,M0 V
K2-288 B,b,,2018,,0.170,0.164000,31.39346300,1.555,65.72,-1.930,0.32,M3 V
EPIC 201238110,b,,2019,,0.167,,28.16560000,,159.98,,,
EPIC 201497682,b,,2019,,0.062,,2.13174000,0.960,254.88,,,
K2-166,c,,2019,,0.109,,3.80464000,0.566,481.00,,,
K2-16,d,,2019,,0.092,,2.71578000,0.999,338.19,,,K3 V
K2-50,c,,2019,,0.089,,3.96151000,1.264,259.33,,,
EPIC 201841433,b,,2019,,0.098,,4.16959000,1.033,441.94,,,
K2-168,c,,2019,,0.117,,8.05072200,0.707,245.56,,0.83,
K2-193,b,,2018,,0.352,0.118400,14.78688900,0.786,416.91,,0.98,
K2-194,b,,2018,,0.325,,39.72138600,0.554,640.65,,1.28,
K2-195,b,,2018,,0.279,0.120800,15.85297500,0.635,317.83,,0.99,
K2-195,c,,2018,,0.230,,28.48278600,0.635,317.83,,0.99,
K2-196,b,,2018,,0.321,,48.32422200,0.575,594.09,,1.54,
K2-197,b,,2018,,0.228,0.080600,8.35788100,0.727,249.59,,0.93,
K2-198,b,,2018,,0.374,,17.04286830,0.827,110.91,,0.76,
K2-199,b,,2018,,0.167,0.038500,3.22533800,1.034,107.97,,0.68,
K2-199,c,,2018,,0.248,0.066800,7.37469400,1.034,107.97,,0.68,
K2-200,b,,2018,,0.122,,2.84988300,0.921,185.09,,0.79,
K2-201,b,,2018,,0.125,,1.05979000,0.252,199.05,,0.88,
K2-201,c,,2018,,0.293,,22.77987800,0.252,199.05,,0.88,
K2-202,b,,2018,,0.205,,3.40516400,0.909,302.99,,0.91,
K2-203,b,,2018,,0.122,,9.69510100,0.919,166.93,,0.76,
K2-204,b,,2018,,0.272,,7.05578400,0.633,586.87,,1.18,
K2-205,b,,2018,,0.178,,26.67226300,0.603,409.95,,1.08,
K2-206,b,,2018,,0.249,,18.29454900,0.857,246.14,,0.76,
K2-207,b,,2018,,0.232,,12.48749000,0.740,366.84,,0.93,
K2-208,b,,2018,,0.150,,4.19094800,0.738,258.76,,0.86,
EPIC 206024342,b,,2019,,0.152,,4.50756000,0.655,373.81,,,
EPIC 206032309,b,,2019,,0.090,,2.87814000,,162.09,,,
EPIC 206042996,b,,2019,,0.145,,5.29711000,1.604,457.27,,,
EPIC 206215704,b,,2019,,0.080,,2.25372000,,110.22,,,
EPIC 206317286,b,,2019,,0.086,,1.58252000,1.023,317.20,,,
EPIC 212297394,b,,2019,,0.118,,2.28943000,0.954,423.35,,,
EPIC 212424622,b,,2019,,0.194,,18.09830000,0.615,622.67,,,
EPIC 212499991,b,,2019,,0.143,,34.88500000,0.899,285.61,,,
EPIC 212587672,b,,2019,,0.100,,15.28410000,0.204,322.88,,,
K2-282,c,,2019,,0.132,,0.70531000,0.817,502.28,,,
NGTS-6,b,0.71100,2019,1.33900,1.326,0.016770,0.88205900,,311.03,-0.592,0.75,
K2-289,b,,2019,,0.812,0.107000,13.15696900,1.434,270.70,,1.02,
HD 202772 A,b,0.34300,2019,1.01700,1.545,0.052080,3.30895800,,147.20,0.971,2.59,
HD 126525,b,,2018,,,1.837000,960.41000000,0.747,37.69,,0.98,G5 V
DS Tuc A,b,,2019,,0.509,,8.13826800,0.693,44.12,-0.140,0.96,G6 V
OGLE-2018-BLG-0596L,b,,2019,0.04383,,0.970000,,,5650.00,,,
Kepler-82,f,,2019,0.06576,,0.339500,75.73200000,,927.97,,0.90,
WASP-180 A,b,0.61000,2019,0.90000,1.240,0.048000,3.40926400,,255.80,,1.19,F7 V
NGTS-5,b,,2019,0.22900,1.136,0.038200,3.35698660,,309.50,,0.74,K2 V
K2-209,b,,2018,,0.077,,2.08061500,0.845,76.67,,0.71,
K2-210,b,,2018,,0.073,,0.57023300,1.347,177.39,,0.85,
K2-211,b,,2018,,0.123,,0.66955800,0.953,274.39,,0.82,
K2-212,b,,2018,,0.225,0.078500,9.79551000,1.301,109.32,,0.65,
K2-213,b,,2018,,0.135,,8.13087000,0.918,394.05,,1.20,
K2-214,b,,2018,,0.217,0.083400,8.59680200,0.341,303.28,,1.27,
K2-215,b,,2018,,0.189,,8.26964800,0.735,408.67,,0.97,
K2-216,b,8.20000,2018,0.02517,0.156,0.028000,2.17480000,1.087,115.84,-0.721,0.72,K5 V
K2-217,b,,2018,,0.319,,14.07452400,0.626,386.01,,1.33,
K2-218,b,,2018,,0.229,,8.67988500,0.725,398.41,,1.01,
K2-219,b,,2018,,0.120,,3.90128700,0.747,328.42,,1.19,
K2-107,b,,2017,,1.426,0.047500,3.31395900,0.722,696.95,,1.81,F9 IV
WASP-53,b,2.28000,2017,2.13200,1.074,0.041010,3.30984430,,202.51,-0.463,0.80,
WASP-53,c,,2017,,,3.730000,2840.00000000,,202.51,-0.463,0.80,
WASP-81,b,0.33200,2017,0.72900,1.429,0.039080,2.71647620,,402.96,0.246,1.28,
TAP 26,b,,2017,,,0.096800,10.79000000,,147.00,-0.250,1.17,
K2-108,b,,2017,,0.476,0.058100,4.73399900,0.764,484.99,,1.76,
KELT-16,b,1.20000,2017,2.75000,1.415,0.020440,0.96899510,,450.28,0.401,1.36,F7 V
TRAPPIST-1,e,4.40000,2017,0.00195,0.082,0.028170,6.09961500,,12.43,-3.281,0.12,
HD 210193,b,,2019,,,1.487000,649.91800000,0.665,42.25,,,G3 V
HD 211970,b,,2019,,,0.143000,25.20100000,1.350,13.00,,,K7 V
HD 39855,b,,2019,,,0.041000,3.24980000,0.730,23.28,,,G8 V
HIP 35173,b,,2019,,,0.217000,41.51600000,1.019,33.19,,,K2 V
HD 102843,b,,2019,,,4.074000,3090.94200000,0.782,62.87,,,K0 V
HD 103949,b,,2019,,,0.439000,120.87800000,0.990,26.52,,,K3 V
HD 206255,b,,2019,,,0.461000,96.04500000,0.710,75.40,,,G5 IV/V
HD 21411,b,,2019,,,0.362000,84.28800000,0.720,29.16,,,G8 V
HD 64114,b,,2019,,,0.246000,45.79100000,0.684,31.55,,,G7 V
HD 8326,b,,2019,,,0.533000,158.99100000,0.970,30.71,,,K2 V
HIP 54373,b,,2019,,,0.063000,7.76000000,1.430,18.73,,,K5 V
HIP 54373,c,,2019,,,0.099000,15.14400000,1.430,18.73,,,K5 V
HD 24085,b,,2019,,,0.034000,2.04550000,0.600,54.99,,,G0 V
HIP 71135,b,,2019,,,0.335000,87.19000000,1.235,32.36,,,M1
MOA-2016-BLG-319L,b,,2018,0.62000,,0.950000,,,6800.00,,,
GJ 317,c,,2018,,,,5312.00000000,1.500,15.10,,,M2.5 V
HD 33142,c,,2018,,,,834.00000000,0.950,121.80,,4.45,K0 III
HD 95089,c,,2018,,,3.330000,1785.00000000,0.949,137.46,,5.08,G8/K0 IV
TRAPPIST-1,f,3.30000,2017,0.00214,0.093,0.037100,9.20669000,,12.43,-3.281,0.12,
TRAPPIST-1,g,5.20000,2017,0.00422,0.101,0.045100,12.35294000,,12.43,-3.281,0.12,
TRAPPIST-1,h,,2017,,0.067,,18.76700000,,12.43,-3.281,0.12,
HATS-22,b,3.89000,2017,2.74000,0.953,0.050250,4.72281240,,207.90,-0.646,0.69,K V
HATS-23,b,0.29000,2017,1.47000,1.860,0.033970,2.16051560,,747.00,0.155,1.20,G V
HATS-24,b,1.03000,2017,2.26000,1.395,0.023800,1.34849780,,510.00,0.190,1.12,F V
Kepler-20,g,,2016,,,0.205500,34.94000000,,284.88,,0.96,
NGC 2682 Sand 978,b,,2017,,,,511.21000000,1.370,842.01,,,K4 III
GJ 3138,b,,2017,,,0.019700,1.22003000,1.410,28.49,-1.347,0.50,M0
GJ 3138,c,,2017,,,0.057000,5.97400000,1.410,28.49,-1.347,0.50,M0
GJ 3138,d,,2017,,,0.698000,257.80000000,1.410,28.49,-1.347,0.50,M0
GJ 3323,b,,2017,,,0.032820,5.36360000,1.800,5.32,-2.569,0.12,M4
GJ 3323,c,,2017,,,0.126400,40.54000000,1.800,5.32,-2.569,0.12,M4
GJ 273,b,,2017,,,0.091101,18.64980000,1.560,3.80,-2.056,0.29,M3.5
GJ 273,c,,2017,,,0.036467,4.72340000,1.560,3.80,-2.056,0.29,M3.5
GJ 3293,d,,2017,,,0.193940,48.13450000,,20.20,-1.658,0.40,M2.5
GJ 3293,e,,2017,,,0.082080,13.25430000,,20.20,-1.658,0.40,M2.5
Kepler-19,d,,2017,0.07079,,,62.95000000,,219.95,,0.86,
HD 99706,c,,2018,,,,1278.00000000,1.000,147.21,,5.52,K0
HD 102329,c,,2018,,,,1123.00000000,1.040,218.42,,9.82,K0 III
HD 116029,c,,2018,,,,907.00000000,1.009,123.68,,4.89,K0
HD 156279,c,,2018,,,,4191.00000000,0.803,36.23,,0.95,G6
HD 114783,c,,2018,,,,4319.00000000,0.920,20.40,,,K0
CI Tau,b,,2019,11.60000,,,8.98910000,1.364,158.00,-0.108,,K7
HR 5183,b,,2019,,,18.000000,27000.00000000,0.630,31.49,,1.53,G0 V
GJ 685,b,,2019,,,0.134400,24.16000000,1.480,14.32,-1.253,0.54,M0.5
NGTS-4,b,3.45000,2019,0.06481,0.284,0.019000,1.33735080,,282.60,,0.84,
HD 180617,b,,2018,,,0.335700,105.90000000,1.490,5.91,-1.487,0.45,M2.5 V
LSPM J2116+0234,b,,2019,,,0.087600,14.43990000,,17.64,-1.699,0.43,M3.0 V
NSVS 14256825,b,,2019,,,3.120000,3225.00000000,,838.31,,0.19,
HD 213885,b,9.15000,2019,0.02778,0.156,0.020120,1.00803500,0.626,47.97,0.139,1.10,G
HD 213885,c,,2019,,,0.056798,4.78503000,0.626,47.97,0.139,1.10,G
WASP-18,c,,2019,0.17368,,0.035000,2.15580000,0.450,123.92,,1.23,F6 IV/V
WASP-126,c,,2019,0.20199,,,7.63000000,,234.00,,1.27,G2
K2-63,c,,2016,,0.348,0.189000,25.45560000,0.593,524.41,,1.63,
TOI 172,b,7.53000,2019,5.42000,0.965,0.091400,9.47725000,,336.47,0.461,1.78,
Kepler-150,f,,2017,,0.325,1.240000,637.20930000,,914.40,,0.94,
LHS 1140,b,7.50000,2017,0.02196,0.154,0.093600,24.73695900,,14.99,-2.356,0.21,M4.5 V
HIP 67537,b,,2017,,,4.910000,2556.50000000,0.990,112.60,1.617,8.69,K1 III
KELT-12,b,0.20900,2017,0.95000,1.780,0.067080,5.03162300,,360.00,0.892,2.37,
KELT-11,b,,2017,0.17100,1.350,,4.73610000,0.831,99.44,,2.69,G8/K0 IV
HD 27894,c,,2017,,,0.198000,36.07000000,1.042,43.88,,,K2 V
HD 27894,d,,2017,,,5.448000,5174.00000000,1.042,43.88,,,K2 V
TYC 4282-00605-1,b,,2017,,,0.422000,101.54000000,1.520,700.00,1.910,16.21,
HIP 65426,b,,2017,9.00000,1.500,92.000000,,0.099,111.40,,1.77,A2 V
K2-131,b,,2017,,0.152,0.009500,0.36931000,0.939,153.70,,0.75,
GJ 1148,c,,2017,,,0.912000,532.58000000,1.520,11.02,-1.699,0.40,M4
KELT-20,b,0.80600,2017,3.38200,1.741,0.054200,3.47410850,0.089,139.70,1.104,1.56,A2 V
NGTS-1,b,0.42000,2017,0.81200,1.330,0.032600,2.64729800,1.388,224.00,,0.57,M0.5
K2-136,b,,2017,,0.088,,7.97529200,1.279,59.35,-0.788,0.66,K5.5
K2-136,c,,2017,,0.260,,17.30713700,1.279,59.35,-0.788,0.66,K5.5
K2-136,d,,2017,,0.129,,25.57506500,1.279,59.35,-0.788,0.66,K5.5
K2-137,b,,2017,0.50000,0.079,0.005800,0.17971500,1.509,99.15,,0.44,M3 V
Kepler-1652,b,9.90000,2017,,0.143,0.165400,38.09722000,,252.00,-1.638,0.38,
Kepler-1653,b,3.08000,2017,,0.194,0.470600,140.25240000,,755.00,-0.636,0.69,
KOI-1599,b,,2019,0.02832,0.170,0.112293,13.60880000,,1168.99,,0.97,
KOI-1599,c,,2019,0.01447,0.170,0.147280,20.44150000,,1168.99,,0.97,
bet Pic,c,,2019,9.00000,,2.700000,1200.00000000,0.170,19.75,,,A5 V
NGTS-8,b,0.89000,2019,0.93000,1.090,0.035000,2.49970000,,434.28,,0.98,K0 V
NGTS-9,b,2.93000,2019,2.90000,1.070,0.058000,4.43527000,,619.74,,1.38,F8 V
HD 220197,b,,2018,,,2.729000,1728.00000000,0.621,64.53,,0.98,G5
HD 233832,b,,2018,,,2.827000,2058.00000000,0.941,58.84,,0.68,G0
PSR B0329+54,b,,2017,,,10.260000,10140.00000000,,504.93,,,
MOA-2011-BLG-291L,b,,2018,0.05663,,0.690000,,,4400.00,,,
PDS 70,b,,2018,8.00000,1.300,22.000000,43500.00000000,,113.43,-0.456,1.26,K7
HATS-60,b,0.53700,2018,0.66200,1.153,0.047080,3.56082900,,494.30,0.300,1.46,
HATS-61,b,2.47000,2018,3.40000,1.195,0.079080,7.81795300,,694.00,0.369,1.66,
HATS-62,b,0.07600,2018,0.17900,1.055,0.041630,3.27688370,,516.80,-0.173,0.93,
HATS-63,b,0.67000,2018,0.96000,1.207,0.040260,3.05665270,,634.80,0.012,1.07,
HATS-64,b,0.24500,2018,0.96000,1.679,0.065620,4.90889700,,1083.00,0.867,2.11,
HATS-65,b,0.30000,2018,0.82100,1.501,0.044970,3.10516100,,495.00,0.377,1.31,
HATS-66,b,2.34000,2018,5.33000,1.411,0.047140,3.14143910,,1538.00,0.767,1.84,
HATS-67,b,0.37400,2018,1.45000,1.685,0.030320,1.60917880,,982.00,0.547,1.44,
Ross 128,b,,2017,,,0.049600,9.86580000,1.740,3.38,-2.441,0.20,M4
K2-139,b,,2017,,0.813,0.179600,28.38061900,0.780,154.60,,0.88,K0 V
HD 176986,b,,2017,,,0.062960,6.48980000,0.940,27.81,-0.480,0.78,K2.5 V
HD 176986,c,,2017,,,0.118780,16.81910000,0.940,27.81,-0.480,0.78,K2.5 V
K2-140,b,,2017,,1.093,0.068700,6.56918000,0.725,341.60,,0.99,G5
HD 147379,b,,2017,,,0.323000,86.78000000,1.010,10.77,-0.971,,M1
K2-138,b,,2017,,0.140,0.033800,2.35322000,0.799,183.00,,0.86,K1 V
K2-138,c,,2017,,0.225,0.044540,3.55987000,0.799,183.00,,0.86,K1 V
K2-138,d,,2017,,0.237,0.058830,5.40478000,0.799,183.00,,0.86,K1 V
K2-138,e,,2017,,0.294,0.078070,8.26144000,0.799,183.00,,0.86,K1 V
K2-138,f,,2017,,0.251,0.104300,12.75759000,0.799,183.00,,0.86,K1 V
K2-141,b,8.20000,2018,0.01598,0.135,,0.28032440,0.684,61.98,-0.750,0.68,K7 V
K2-141,c,,2018,0.02328,0.624,,7.74850000,0.684,61.98,-0.750,0.68,K7 V
HD 238914,b,,2018,,,5.700000,4100.00000000,1.025,527.24,1.850,12.73,K7
TYC 3318-01333-1,b,,2018,,,1.414000,562.00000000,,497.41,1.210,5.90,
K2-156,b,,2018,,0.103,0.014900,0.81314000,1.213,150.40,,0.66,
K2-157,b,,2018,,0.094,,0.36525700,0.786,300.88,,0.88,
K2-158,b,,2018,,0.236,0.088700,10.06049000,0.562,198.20,,0.95,
HATS-68,b,0.85600,2018,1.29000,1.232,0.050710,3.58622020,,618.20,0.592,1.75,
HATS-69,b,0.46000,2018,0.57700,0.945,0.032110,2.22525770,,420.30,-0.318,0.88,
K2-290,b,4.10000,2019,0.03430,0.273,0.092300,9.21165000,0.567,274.99,,1.51,
K2-290,c,1.01000,2019,0.77400,1.006,0.305000,48.36685000,0.567,274.99,,1.51,
K2-291,b,8.84000,2019,0.02042,0.142,0.032610,2.22517700,0.817,90.29,-0.166,0.90,
EPIC 248847494,b,,2018,13.00000,1.110,4.500000,3650.00000000,0.911,560.00,,2.70,
HR 858,b,,2019,,0.186,0.048000,3.58599000,0.480,31.99,0.371,1.31,F6 V
HR 858,c,,2019,,0.173,0.067400,5.97293000,0.480,31.99,0.371,1.31,F6 V
HR 858,d,,2019,,0.193,0.102700,11.23000000,0.480,31.99,0.371,1.31,F6 V
K2-146,c,3.92000,2019,0.02358,0.195,,4.00498000,1.625,79.31,,0.33,M3.0 V
GJ 3512,b,,2019,,,0.338000,203.59000000,,9.49,-2.804,0.14,M5.5 V
TOI 163,b,0.49000,2019,1.22000,1.489,0.058000,4.23130600,,416.50,0.636,1.65,F
TOI 125,b,,2019,,0.246,0.052100,4.65382000,,111.40,-0.293,0.85,K0 V
TOI 125,c,,2019,,0.249,0.081800,9.15067000,,111.40,-0.293,0.85,K0 V
KMT-2018-BLG-1990L,b,,2019,0.34800,,0.763000,,,967.00,,,M
MOA-bin-29,b,,2019,0.60000,,0.480000,,,7120.00,,,
HD 119130,b,7.40000,2019,0.07709,0.235,0.130000,16.98410000,0.663,114.29,,1.09,G3 V
HD 20003,b,,2019,,,0.097400,11.84820000,0.770,43.80,-0.143,,G8 V
K2-83,b,,2016,,0.111,0.030140,2.74697000,1.539,125.98,,0.42,
K2-83,c,,2016,,0.132,0.071310,9.99767000,1.539,125.98,,0.42,
K2-84,b,,2016,,0.215,0.066500,6.42150000,0.991,287.23,,0.93,
K2-84,c,,2016,,0.181,0.176800,27.86000000,0.991,287.23,,0.93,
K2-85,b,,2016,,0.090,0.012630,0.68453300,0.973,97.49,,0.51,
K2-86,b,,2016,,0.175,0.077000,8.77683000,0.647,260.61,,0.76,
K2-87,b,,2016,,0.678,0.094000,9.72661800,1.179,503.60,,1.40,
K2-88,b,,2016,,0.110,0.034500,4.61220000,1.526,110.91,,0.26,
K2-89,b,,2016,,0.055,0.014620,1.09602600,1.466,86.25,,0.32,
K2-90,b,,2016,,0.232,0.096000,13.73331400,1.325,134.90,,0.62,
K2-90,c,,2016,,0.116,0.035000,2.90070600,1.325,134.90,,0.62,
K2-91,b,,2016,,0.098,0.016400,1.41954900,1.507,62.69,,0.28,
HD 59686 A,b,,2016,,,1.086000,299.36000000,1.126,96.80,,13.20,K2 III
K2-95,b,,2016,,0.346,0.069600,10.13401600,,180.63,,0.42,M3.0
HD 3167,b,,2016,,0.152,0.018600,0.95962400,0.826,47.36,,0.87,K0 V
HD 3167,c,,2016,,0.255,0.184100,29.83832000,0.826,47.36,,0.87,K0 V
HD 133131 A,b,,2016,,,1.440000,649.00000000,0.589,47.00,,,G2 V
HD 133131 A,c,,2016,,,4.490000,3568.00000000,0.589,47.00,,,G2 V
HD 133131 B,b,,2016,,,6.150000,5769.00000000,0.618,47.00,,,G2 V
K2-159,b,,2018,,0.202,0.101300,12.42205000,0.576,171.90,,0.83,
K2-160,b,,2018,,0.284,,3.70587100,0.654,318.19,,0.91,
K2-161,b,,2018,,0.546,,9.28318800,0.951,941.09,,2.57,
K2-162,b,,2018,,0.128,0.079500,9.45889000,1.010,125.10,,0.69,
K2-163,b,,2018,,0.220,,6.67311700,0.999,209.67,,0.76,
K2-164,b,,2018,,0.290,,17.35506600,0.567,379.64,,2.20,
K2-165,b,,2018,,0.114,,2.35499200,1.118,135.10,,0.80,
K2-165,c,,2018,,0.139,,4.38274500,1.118,135.10,,0.80,
K2-165,d,,2018,,0.236,,14.10136100,1.118,135.10,,0.80,
K2-166,b,,2018,,0.195,0.085800,8.52695000,0.566,481.00,,,
K2-167,b,,2018,,0.252,,9.97748100,0.530,81.08,,1.83,F7 V
K2-168,b,,2018,,0.166,,15.85230000,0.707,245.56,,0.83,
EPIC 220674823,b,,2016,,0.162,0.013400,0.57133100,0.475,246.10,,0.98,G5 V
EPIC 220674823,c,,2016,,0.244,0.109100,13.33907900,0.475,246.10,,0.98,G5 V
HD 106315,b,4.70000,2017,0.03964,0.218,0.090700,9.55237000,0.451,109.00,,1.30,F5 V
HD 106315,c,1.01000,2017,0.04782,0.388,0.153600,21.05704000,0.451,109.00,,1.30,F5 V
HAT-P-67,b,0.05200,2017,0.34000,2.085,0.065050,4.81010250,,320.00,0.939,2.55,
K2-111,b,6.60000,2017,0.02706,0.170,0.062100,5.35117000,0.659,201.51,0.279,1.23,
OGLE-2016-BLG-1195L,b,,2017,0.00450,,1.160000,,,3910.00,,,
HD 20003,c,,2019,,,0.196400,33.92390000,0.770,43.80,-0.143,,G8 V
HD 20781,b,,2019,,,0.052900,5.31350000,0.820,35.37,-0.310,,K0 V
HD 20781,c,,2019,,,0.100400,13.89050000,0.820,35.37,-0.310,,K0 V
HD 20781,d,,2019,,,0.164700,29.15800000,0.820,35.37,-0.310,,K0 V
HD 20781,e,,2019,,,0.337400,85.50730000,0.820,35.37,-0.310,,K0 V
HD 21693,b,,2019,,,0.145500,22.67860000,0.760,32.38,-0.208,,G8 V
HD 21693,c,,2019,,,0.258600,53.73570000,0.760,32.38,-0.208,,G8 V
HD 31527,b,,2019,,,0.125400,16.55350000,0.610,38.57,0.079,,G2 V
HD 31527,c,,2019,,,0.266300,51.20530000,0.610,38.57,0.079,,G2 V
HD 31527,d,,2019,,,0.809800,271.67370000,0.610,38.57,0.079,,G2 V
HD 45184,b,,2019,,,0.064400,5.88540000,0.620,21.88,0.053,,G1.5 V
HD 45184,c,,2019,,,0.110000,13.13540000,0.620,21.88,0.053,,G1.5 V
HD 51608,b,,2019,,,0.105900,14.07260000,0.770,34.83,-0.244,,G7 V
HD 51608,c,,2019,,,0.380900,95.94460000,0.770,34.83,-0.244,,G7 V
HD 134060,b,,2019,,,0.044400,3.26960000,0.620,24.20,0.158,,G3 IV
HD 134060,c,,2019,,,2.392800,1291.56460000,0.620,24.20,0.158,,G3 IV
HD 136352,b,,2019,,,0.093400,11.58240000,0.630,14.81,-0.004,,G4 V
HD 136352,c,,2019,,,0.166600,27.58210000,0.630,14.81,-0.004,,G4 V
HD 136352,d,,2019,,,0.412800,107.59830000,0.630,14.81,-0.004,,G4 V
HR 2562,b,,2016,30.00000,1.110,20.300000,,0.460,34.04,,,F5 V
KELT-17,b,0.46000,2016,1.31000,1.525,0.048810,3.08017160,,210.00,0.876,1.65,A
WASP-92,b,0.34600,2016,0.80500,1.461,0.034800,2.17467420,,530.00,,1.34,F7
WASP-93,b,0.47900,2016,1.47000,1.597,0.042110,2.73253210,,250.00,,1.52,F4
WASP-118,b,0.23300,2016,0.51400,1.440,0.054530,4.04604350,0.612,380.53,,1.70,F6
HD 111998,b,,2016,,,1.820000,825.90000000,,33.26,,1.45,F5 V
K2-105,b,,2017,,0.301,0.079600,8.26770400,0.931,199.28,,0.91,K1
K2-99,b,,2016,,1.046,0.159700,18.25198500,0.601,522.29,,2.63,G0 IV
OGLE-2015-BLG-0051L,b,,2016,0.72000,,0.730000,,,8200.00,,,
OGLE-2012-BLG-0950L,b,,2016,0.11012,,2.700000,,,3000.00,,,M V
OGLE-2014-BLG-1760L,b,,2016,0.56000,,1.750000,,,6860.00,,,
HD 9174,b,,2016,,,2.200000,1179.00000000,0.761,81.68,0.382,1.67,G8 IV
HD 68402,b,,2016,,,2.180000,1103.00000000,0.660,78.61,0.068,1.02,G5 IV/V
HD 72892,b,,2016,,,0.228000,39.47500000,0.686,69.87,0.146,1.22,G5 V
HD 128356,b,,2016,,,0.870000,298.20000000,1.017,26.03,-0.444,0.85,K3 V
HD 147873,b,,2016,,,0.522000,116.59600000,0.575,109.38,0.777,2.29,G1 V
HD 147873,c,,2016,,,1.360000,491.54000000,0.575,109.38,0.777,2.29,G1 V
HD 165155,b,,2016,,,1.130000,434.50000000,1.018,63.47,-0.155,0.95,G8 V
HD 3167,d,,2017,,,0.077570,8.50900000,0.826,47.36,,0.87,K0 V
MXB 1658-298,b,,2017,23.70000,,1.613000,760.00000000,,,,,
K2-114,b,,2017,,0.952,0.095400,11.39101300,1.070,484.80,,0.84,
K2-115,b,,2017,,1.076,0.143000,20.27261500,0.646,418.58,,0.88,G4
CoRoTID 223977153,b,1.10000,2017,0.15000,0.570,0.071000,6.71837000,,586.20,-0.155,0.79,G0 VI
OGLE-2013-BLG-0132L,b,,2017,0.29000,,3.600000,,,3900.00,,,
OGLE-2013-BLG-1721L,b,,2017,0.64000,,2.600000,,,6300.00,,,
HD 34445,c,,2017,,,0.718100,214.67000000,0.661,46.15,,1.38,G0 V
TCP J05074264+2447555,b,,2018,0.02895,,0.500000,,,380.00,,,
UKIRT-2017-BLG-001L,b,,2018,1.28000,,4.180000,,,6300.00,,,
K2-237,b,0.37000,2018,1.23600,1.642,0.035300,2.18055770,0.587,309.50,,1.38,F9 V
K2-238,b,0.56000,2018,0.86000,1.300,0.046000,3.20466000,0.857,453.00,,1.59,G2 V
K2-260,b,0.50000,2018,1.42000,1.552,0.040400,2.62666570,0.528,676.32,,1.69,F6 V
K2-261,b,0.48300,2018,0.22300,0.850,0.102000,11.63344000,0.949,214.58,,1.65,G7 IV/V
K2-265,b,7.10000,2018,0.02058,0.153,0.033760,2.36917200,0.785,139.22,,0.98,G8 V
K2-268,b,,2018,,0.126,0.030800,2.15189400,0.922,331.46,,0.78,
K2-268,c,,2018,,0.240,0.081900,9.32684100,0.922,331.46,,0.78,
K2-269,b,,2018,,0.140,0.053100,4.14496500,0.582,362.07,,1.45,
HATS-70,b,6.64000,2019,12.90000,1.384,0.036320,1.88823780,,1307.00,1.079,1.88,
GJ 143,b,7.00000,2019,0.07142,0.233,0.191500,35.61253000,1.140,16.33,-0.686,0.69,K4.5
HD 23472,b,,2019,0.05638,,0.121000,17.66700000,1.079,39.08,-0.636,0.73,K4 V
HD 23472,c,,2019,0.05405,,0.170000,29.62500000,1.079,39.08,-0.636,0.73,K4 V
Kepler-47,d,0.30000,2019,0.05984,0.628,0.699200,187.36600000,,1055.33,,0.94,
KMT-2016-BLG-1107L,b,,2019,3.28300,,0.342000,,,6651.00,,,
Kepler-1658,b,6.36000,2019,5.88000,1.070,0.054400,3.84937278,,806.07,,2.89,
WASP-190,b,,2019,1.00000,1.150,0.066300,5.36775300,,550.76,,1.60,F6 IV-V
