disc_year,hostname,pl_dens,pl_letter,pl_massj,pl_orbper,pl_orbsmax,pl_radj,st_lum,st_rad,st_spectype,sy_bmag,sy_dist,sy_vmag
2016,"Kepler-667",,"b",,41.43962808,,0.422,,0.87,,16.1250000,2302.4500000,15.3620000
2016,"Kepler-571",,"b",,4.79859939,,0.236,,0.90,,16.2360000,723.8750000,14.9510000
2016,"Kepler-690",,"b",,7.74809437,,0.531,,1.16,,16.6920000,1665.3100000,15.7010000
2016,"Kepler-986",,"b",,56.43499380,,0.211,,0.98,,14.4470000,548.3640000,13.6900000
2014,"Kepler-257",,"b",,2.38266700,0.034000,0.233,,1.04,,16.8160000,780.2560000,15.6520000
2016,"Kepler-505",,"b",,27.52197994,,0.232,,0.53,,15.4940000,283.4100000,15.6070000
2014,"Kepler-327",,"b",,2.54957500,0.029000,0.099,,0.49,,17.2460000,241.9870000,15.6110000
2016,"Kepler-1020",,"b",,96.91514960,,0.203,,0.80,,15.1200000,415.3580000,14.2110000
2016,"Kepler-872",,"b",,2.57885507,,0.178,,1.08,,16.2470000,879.6830000,15.2420000
2016,"Kepler-769",,"b",,7.42608998,,0.261,,1.28,,15.3350000,1169.5700000,14.9840000
2016,"Kepler-764",,"b",,7.33683936,,0.146,,0.89,,15.7310000,1047.8400000,15.5550000
2014,"Kepler-228",,"b",,2.56654600,0.038000,0.136,,1.01,,16.7560000,1644.6100000,15.9020000
2014,"Kepler-310",,"c",,56.47542000,0.281000,0.302,,0.88,,15.5850000,602.2680000,14.3760000
2014,"Kepler-31",,"d",6.80000,87.64510000,0.400000,0.348,,1.22,,15.9270000,1664.6400000,15.4960000
2016,"Kepler-1118",,"b",,38.67150750,,0.244,,0.97,,16.1470000,888.3250000,15.2380000
2014,"Kepler-302",,"c",,127.28218400,0.503000,1.111,,1.22,,16.4390000,1402.5800000,15.6940000
2016,"Kepler-749",,"b",,17.31716585,,0.277,,0.75,,17.4060000,721.0270000,16.1530000
2016,"Kepler-1004",,"b",,5.28789787,,0.560,,3.39,,14.8730000,1152.6800000,13.7050000
2013,"Kepler-307",2.62000,"b",0.02341,10.42080000,,0.217,,0.81,,15.7520000,575.5810000,14.1490000
2016,"Kepler-912",,"b",,2.53475627,,0.250,,1.11,,17.0770000,2004.7200000,15.6680000
2016,"Kepler-555",,"b",,16.21775407,,0.252,,1.04,,15.2290000,973.1210000,14.4480000
2014,"Kepler-255",,"c",,9.94604700,0.092000,0.267,,0.93,,16.1880000,1052.5300000,15.6990000
2016,"Kepler-597",,"b",,13.02365861,,0.211,,0.95,,14.0440000,663.4180000,14.1200000
2016,"Kepler-475",,"b",,3.10550819,,0.222,,0.79,,15.2350000,280.0690000,13.5120000
2016,"Kepler-691",,"b",,8.11437900,,0.186,,0.50,,18.3610000,279.1150000,16.6000000
2008,"HD 181433",,"b",,9.37430000,0.080000,,,0.79,,9.4200000,26.8762000,8.4000000
2008,"HD 181433",,"c",,962.00000000,1.760000,,-0.511,,"K3 IV",9.4200000,26.8762000,8.4000000
2008,"HD 181433",,"d",,2172.00000000,3.000000,,-0.511,,"K3 IV",9.4200000,26.8762000,8.4000000
2014,"Kepler-146",,"b",,31.15879900,0.200000,0.331,,1.21,,14.6210000,716.7970000,13.9210000
2014,"Kepler-275",,"c",,16.08813400,0.132000,0.302,,1.38,,15.6970000,2034.2500000,15.2890000
2023,"Kepler-864",,"c",,2.42150341,0.038200,,,1.20,,16.3370000,2022.9000000,15.8980000
2023,"Kepler-949",,"c",,20.99757968,0.139400,,,0.90,,15.7200000,486.1050000,14.7180000
2016,"Kepler-609",,"b",,6.52121067,,0.299,,1.14,,15.8840000,1065.8200000,14.9600000
1994,"PSR B1257+12",,"b",0.00006,25.26200000,0.190000,,,,,,600.0000000,
2016,"Kepler-1098",,"b",,2.54307286,,0.116,,0.99,,15.6910000,1049.1900000,14.8860000
2016,"Kepler-1386",,"b",,6.73972381,,0.111,,1.03,,15.5260000,835.8820000,14.5970000
2016,"Kepler-1121",,"b",,13.15141081,,0.170,,1.59,,12.7130000,482.0470000,12.1440000
2014,"Kepler-291",,"c",,5.70078600,0.065000,0.168,,1.02,,16.8160000,1786.4800000,16.2180000
2014,"Kepler-397",,"c",,135.49852700,0.480000,0.551,,0.77,,16.1560000,,16.3570000
2016,"Kepler-1136",,"b",,2.36172433,,0.146,,0.68,,17.0560000,491.4060000,16.0370000
2016,"Kepler-1192",,"b",,25.20347870,,0.211,,0.83,,16.6360000,1304.1900000,15.8580000
2016,"Kepler-1616",,"b",,6.76284377,,0.091,,1.34,,14.2190000,1137.8100000,13.4910000
2016,"Kepler-1617",,"b",,27.47855720,,0.107,,1.22,,14.4230000,898.3100000,13.8110000
2014,"Kepler-360",,"c",,7.18643400,0.075000,0.187,,1.06,,15.1040000,876.0440000,15.0110000
2016,"Kepler-1637",,"b",,6.10960324,,0.079,,1.02,,14.0540000,567.1870000,13.3750000
2016,"Kepler-1644",,"b",,21.09077580,,0.168,,0.86,,15.3580000,629.2700000,14.3970000
2016,"Kepler-1138",,"b",,3.17060005,,0.152,,0.92,,16.4480000,872.3280000,15.8850000
2016,"Kepler-891",,"b",,53.44945593,,0.572,,1.07,,16.1380000,2340.5800000,15.3860000
